username,description,user_char,primary_label,label_mode_cap,allowed_labels,emission_params_json,style_json,behavior_json
benign_00542,Bot user benign_00542,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00543,Bot user benign_00543,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00544,Bot user benign_00544,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00545,Bot user benign_00545,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00546,Bot user benign_00546,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00547,Bot user benign_00547,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00548,Bot user benign_00548,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00549,Bot user benign_00549,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00550,Bot user benign_00550,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00551,Bot user benign_00551,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00552,Bot user benign_00552,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00553,Bot user benign_00553,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00554,Bot user benign_00554,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00555,Bot user benign_00555,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00556,Bot user benign_00556,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00557,Bot user benign_00557,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00558,Bot user benign_00558,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00559,Bot user benign_00559,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00560,Bot user benign_00560,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00561,Bot user benign_00561,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00562,Bot user benign_00562,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00563,Bot user benign_00563,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00564,Bot user benign_00564,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00565,Bot user benign_00565,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00566,Bot user benign_00566,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00567,Bot user benign_00567,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00568,Bot user benign_00568,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00569,Bot user benign_00569,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00570,Bot user benign_00570,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00571,Bot user benign_00571,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00572,Bot user benign_00572,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00573,Bot user benign_00573,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00574,Bot user benign_00574,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00575,Bot user benign_00575,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00576,Bot user benign_00576,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00577,Bot user benign_00577,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00578,Bot user benign_00578,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00579,Bot user benign_00579,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00580,Bot user benign_00580,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00581,Bot user benign_00581,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00582,Bot user benign_00582,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00583,Bot user benign_00583,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
benign_00584,Bot user benign_00584,"A user interested in sports, hobbies, news, tech.",benign,single,"[""benign""]","{""LBL:SUPPORTIVE"": 0.02}","{""tone"": ""conversational"", ""jargon_rate"": ""<5%"", ""discourse"": [""topic-focused""]}","{""activity_rate_per_hour"": 0.5, ""reply_propensity"": 0.3, ""post_length_tokens_mean"": 40, ""post_length_tokens_std"": 28, ""post_length_min"": 8, ""post_length_max"": 280}"
